 1.92660E+18   1.76067E+10 
 1.93540E+18   1.82861E+10 
 1.94420E+18   1.87880E+10 
 1.95310E+18   1.89152E+10 
 1.96200E+18   1.73452E+10 
 1.97090E+18   1.78648E+10 
 1.97980E+18   1.89830E+10 
 1.98880E+18   2.01607E+10 
 1.99770E+18   2.13674E+10 
 2.00670E+18   2.26233E+10 
 2.01570E+18   2.39050E+10 
 2.02470E+18   2.51968E+10 
 2.03380E+18   2.64901E+10 
 2.04290E+18   2.77351E+10 
 2.05190E+18   2.88641E+10 
 2.06110E+18   2.98167E+10 
 2.07020E+18   3.03655E+10 
 2.07930E+18   2.99498E+10 
 2.08850E+18   2.79525E+10 
 2.09770E+18   2.96481E+10 
